# ПОРЦИЯ ru-003 — 3 из 178. Слова 401–600 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	планируешь	2890	TS	
.	слыхал	2692	TS	
.	убьёшь	2425	TS	
.	девка	3082	TS	
.	волнуешься	2911	TS	
.	подай	2810	TS	
.	видал	2475	TS	
.	наслаждайся	2930	TS	
.	чтож	2783	S	
.	попробуешь	2514	TS	
.	проклят	2501	TS	
.	берегись	2923	TS	
.	чокнутый	2598	TS	
.	напомни	2892	TS	
.	чую	2751	TS	Я чую беду.
.	зацепка	2643	TS	
.	доберусь	2763	TS	
.	милашка	2687	TS	
.	идиотка	2610	TS	
.	констебль	2553	S	
.	подстрелили	2550	TS	
.	спросишь	2838	TS	
.	задам	2552	TS	
.	шлюхой	2550	TS	
.	объяснишь	2452	TS	
.	ответишь	2970	TS	
.	прощайте	2937	TS	
.	возьмёшь	2789	TS	
.	солгала	2496	TS	
.	уничтожу	2526	TS	
.	федералы	2421	S	
.	вытащи	2367	TS	
.	налей	2616	TS	
.	приготовьтесь	2564	TS	
.	вытащу	2532	TS	
.	пропущу	2252	TS	
.	мерзкий	2430	TS	
.	продолжаешь	2886	TS	
.	вызовите	2787	TS	
.	лечу	2703	TS	
.	закончите	2536	TS	
.	гйб	2306	S	рядом: нб 605, фзн 237, фп 215
.	девчонкой	2591	TS	
.	отдохни	2585	TS	
.	идемте	2550	TS	
.	проси	2489	TS	
.	молчишь	2361	TS	
.	встречусь	2712	TS	
.	перестану	2533	TS	
.	спятил	2517	TS	
.	катушек	2501	TS	
.	положим	2397	TS	
.	мотель	2365	TS	
.	переспала	2510	TS	
.	отправляйся	2420	TS	
.	зарабатываю	2235	TS	
.	спасу	2735	TS	
.	плачешь	2564	TS	
.	рожу	2548	TS	
.	травку	2417	TS	
.	убьем	2309	TS	
.	вернешь	2278	TS	
.	осторожна	2538	TS	
.	остановитесь	2519	TS	
.	заеду	2464	TS	
.	улика	2225	TS	
.	примешь	2494	TS	
.	уезжай	2541	TS	
.	прослежу	2290	TS	
.	штучки	2648	TS	
.	учишься	2634	TS	
.	возвращаешься	2593	TS	
.	прыгай	2469	TS	
.	бросаешь	2428	TS	
.	относишься	2520	TS	
.	подам	2427	TS	
.	рпх	2316	S	рядом: бхфь 231, дбю 166, ден 138
.	посмел	2675	TS	
.	торчать	2590	TS	
.	подойду	2555	TS	
.	минутка	2554	TS	
.	почувствуешь	2453	TS	
.	выслушай	2429	TS	
.	доченька	2370	TS	
.	тратишь	2305	TS	
.	чокнутая	2663	TS	
.	дурацкая	2619	TS	
.	вызываю	2369	TS	
.	прикончить	2349	S	
.	придете	2270	TS	
.	парнишка	2259	TS	
.	сосредоточься	2200	TS	
.	одолжил	2440	TS	
.	признай	2415	TS	
.	соберись	2327	TS	
.	покрепче	2255	TS	
.	слушаете	2223	TS	
.	чёртовы	2601	TS	
.	поправится	2493	TS	
.	соберу	2456	TS	
.	новенькая	2447	TS	
.	следуй	2358	TS	
.	уговор	2317	TS	
.	задницей	2222	TS	
.	посиди	2157	TS	
.	заткнуться	2146	TS	
.	пошлю	2575	TS	
.	отнесу	2534	TS	
.	повтори	2340	TS	
.	займёмся	2337	TS	
.	убейте	2446	TS	
.	окажешься	2395	TS	
.	наркоту	2378	TS	
.	трахнул	2299	TS	
.	засекли	2056	TS	
.	услышу	2554	TS	
.	поднимайся	2366	TS	
.	чашечку	2335	TS	
.	шевелись	2627	TS	
.	лесбиянка	2461	TS	
.	бедняга	2359	TS	
.	тяни	2344	TS	
.	оставляй	2266	TS	
.	спускайся	2228	TS	
.	глуп	2708	TS	
.	малость	2400	TS	
.	барышня	2226	TS	
.	поужинаем	2183	TS	
.	позволяешь	2048	TS	
.	переспал	2496	TS	
.	фзн	2456	S	рядом: гйб 237, ме 227, брь 212
.	гляньте	2256	TS	
.	дыре	2449	TS	
.	заботишься	2446	TS	
.	берёшь	2425	TS	
.	уйдём	2373	TS	
.	секси	2266	TS	
.	пришлите	2200	TS	
.	сдавайся	2113	TS	
.	закрою	2287	TS	
.	имей	2037	TS	
.	свяжусь	2634	TS	
.	решаю	2390	TS	
.	подождём	2318	TS	
.	здоровяк	2272	TS	
.	романтично	2039	TS	
.	помолчи	2235	TS	
.	готовишь	2361	TS	
.	остаешься	2340	TS	
.	стреляйте	2145	TS	
.	пончики	2136	TS	
.	справляешься	2396	TS	
.	соврала	2391	TS	
.	женишься	2251	TS	
.	отведите	2419	TS	
.	придумаю	2394	TS	
