# ПОРЦИЯ ru-006 — 6 из 178. Слова 1001–1200 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	поторопитесь	1599	TS	
.	словечко	1592	TS	
.	болтали	1536	TS	
.	притворяешься	1531	TS	
.	прогуляемся	1482	TS	
.	взорвётся	1456	TS	
.	достанет	1429	TS	
.	прикончу	1704	TS	
.	дружка	1611	TS	
.	упаду	1604	TS	
.	одевайся	1527	TS	
.	доберёмся	1520	TS	
.	смеюсь	1517	TS	
.	ночка	1512	TS	
.	проведешь	1490	TS	
.	несчастна	1406	TS	
.	спасаю	1405	TS	
.	знакомьтесь	1730	TS	
.	телик	1635	TS	
.	стыдиться	1623	TS	
.	расследуем	1519	TS	
.	отвезет	1510	TS	
.	съедим	1464	TS	
.	копами	1444	S	
.	признайся	1754	TS	
.	бьюсь	1730	TS	
.	ль	1698	TS	С ума, что ль, сошёл?
.	ответите	1621	TS	
.	болтовня	1587	TS	
.	минет	1493	TS	
.	подскажете	1413	TS	
.	отложим	1322	TS	
.	сомневаешься	1597	TS	
.	делишки	1587	TS	
.	избавимся	1550	TS	
.	поступишь	1464	TS	
.	счас	1433	S	
.	умрете	1655	TS	
.	прикрой	1537	TS	
.	умны	1519	TS	
.	отдавай	1423	TS	
.	сдаюсь	1421	TS	
.	надеру	1314	TS	
.	обвиняешь	1224	TS	
.	дядюшка	1641	TS	
.	проиграю	1613	TS	
.	придём	1525	TS	
.	завтрашнему	1501	TS	
.	киска	1472	TS	
.	цела	1470	TS	
.	дамочки	1442	S	
.	присмотрю	1405	TS	
.	офигенно	1351	TS	
.	сигары	1298	TS	
.	ревнуешь	1667	TS	
.	улажу	1622	TS	
.	чертово	1533	S	
.	йаи	1527	S	рядом: ма 93, ецы 75, ха 74
.	паршивый	1498	TS	
.	избавься	1481	TS	
.	сраные	1475	S	
.	шкафчике	1391	TS	
.	уведи	1361	TS	
.	строишь	1355	TS	
.	унпньн	1702	S	с заглавной 69% · рядом: нвемэ 211, ъ 133, унпньн 118
.	заклад	1675	TS	
.	наденьте	1574	TS	
.	чур	1567	TS	Чур, я первая!
.	покажете	1557	TS	
.	сдохнуть	1487	TS	
.	пустяк	1427	TS	
.	поздновато	1384	TS	
.	величеству	1342	TS	с заглавной 73% · Как спалось Её Величеству?
.	свиданья	1244	TS	
.	храню	1729	TS	
.	личико	1595	TS	
.	мадмуазель	1577	S	
.	сбежит	1573	TS	
.	победишь	1566	TS	
.	уведите	1543	TS	
.	пальчики	1476	TS	
.	добьюсь	1463	TS	
.	болтаешь	1424	TS	
.	продаешь	1315	S	
.	бешенстве	1310	TS	
.	переспали	1309	TS	
.	поднимаю	1245	TS	
.	влезет	1655	TS	
.	решай	1647	TS	
.	повторите	1603	TS	
.	кричишь	1499	TS	
.	сыт	1474	TS	Я уже сыт.
.	ведёте	1459	TS	
.	визитку	1449	TS	
.	испытываешь	1410	TS	
.	отравил	1395	TS	
.	ниггер	1747	TS	
.	телек	1596	TS	
.	улыбаешься	1587	TS	
.	заноза	1570	TS	
.	улику	1522	S	
.	поболтаем	1517	TS	
.	девчонке	1336	TS	
.	следую	1321	TS	
.	сестричка	1254	TS	
.	чайку	1566	TS	
.	дури	1552	TS	
.	подайте	1515	TS	
.	ёй	1454	S	с заглавной 74% · рядом: ты 122, эй 113, ч 51
.	спою	1442	TS	
.	завязывай	1432	TS	
.	сопляк	1418	TS	
.	лежи	1391	TS	
.	пописать	1385	TS	
.	слезай	1383	TS	
.	кричу	1321	TS	
.	заслуживаете	1317	TS	
.	поосторожнее	1591	TS	
.	страдаю	1548	TS	
.	присоединюсь	1431	TS	
.	мечтаешь	1400	TS	
.	отправитесь	1358	TS	
.	вздремнуть	1128	TS	
.	сбегать	1547	TS	
.	злилась	1538	TS	
