# ПОРЦИЯ ru-084 — 84 из 178. Слова 16601–16800 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	чики	244	TS	с заглавной 72% · У этой чики с каждым днём всё больше едет крыша.
.	любезным	243	TS	
.	появляетесь	243	S	
.	притащу	243	S	
.	просветите	243	S	
.	бардаке	242	TS	
.	выражаюсь	242	TS	
.	завались	242	TS	
.	заткнулась	242	TS	
.	переписала	242	TS	
.	птицах	242	TS	
.	хорошенькую	242	TS	
.	заваруха	241	S	
.	невидимое	241	TS	
.	поберегите	241	TS	
.	посплетничать	241	TS	
.	сгинул	241	TS	
.	шумишь	241	TS	
.	наскучило	240	TS	
.	отделалась	240	TS	
.	привяжите	240	TS	
.	подчиняетесь	239	TS	
.	аврал	238	TS	
.	выпускаешь	238	S	
.	заикаться	238	TS	
.	нездоровая	238	TS	
.	обручилась	238	TS	
.	романтиком	238	TS	
.	украдёт	238	TS	
.	гордыни	237	TS	
.	карманам	237	TS	
.	невообразимое	237	TS	
.	полмили	237	TS	
.	вебсайт	236	TS	
.	конунг	236	TS	
.	свиданку	236	TS	
.	стараний	236	TS	
.	вещественное	235	S	
.	опергруппу	235	S	
.	отдохнете	235	S	
.	радугой	235	TS	
.	делите	234	TS	
.	денем	234	TS	с заглавной 57% · Куда мы всё это денем?
.	йоту	234	TS	
.	лишитесь	234	TS	
.	опнярх	234	S	с заглавной 60% · рядом: лемъ 64, опнярх 32, врн 28
.	противны	234	TS	
.	запаниковали	233	TS	
.	затекла	233	TS	
.	наложим	233	TS	
.	поваляться	233	TS	
.	столкнешься	233	S	
.	шифу	233	S	с заглавной 77% · рядом: мастер 69, сказал 9, спасибо 6
.	бешеного	232	TS	с заглавной 36% · рядом: пса 92, быка 19, этого 15
.	выложим	232	TS	
.	заправь	232	TS	
.	хозяюшка	232	S	
.	щётки	232	TS	
.	бизонов	231	TS	
.	допросной	231	S	
.	одумается	231	TS	
.	передвинули	231	TS	
.	прикрываться	231	TS	
.	рассеется	231	TS	
.	серьёзней	231	TS	
.	трахнет	231	S	
.	хитрить	231	S	
.	оказываешь	230	TS	
.	паникуйте	230	TS	
.	развёл	230	TS	
.	разобьёшь	230	TS	
.	стонут	230	TS	
.	каторгу	229	TS	
.	азиатка	228	S	
.	сдерживаюсь	228	S	
.	стажеров	228	S	
.	впридачу	227	S	
.	заберусь	227	S	
.	захлопнул	227	TS	
.	нащупал	227	TS	
.	отмывал	227	S	
.	возродится	226	TS	
.	высокомерен	226	TS	
.	залезем	226	S	
.	индианка	226	TS	
.	нагрубил	226	TS	
.	обронили	226	TS	
.	подскользнулся	226	TS	
.	снизошло	226	TS	
.	вороной	225	TS	
.	пухлые	225	TS	
.	усни	225	TS	
.	блюсти	224	TS	
.	вольна	224	TS	
.	крутите	224	TS	
.	одичалых	224	S	
.	оживил	224	TS	
.	печального	224	TS	
.	пофлиртовать	224	TS	
.	активировали	223	S	
.	гениальной	223	TS	
.	жуешь	223	TS	
.	интубировать	223	S	
.	исчезаю	223	TS	
.	лопнули	223	TS	
.	любопытен	223	TS	
.	одеколона	223	TS	
.	отследят	223	S	
.	пылесосом	223	TS	
.	взглянете	222	TS	
.	вызовете	222	TS	
.	гй	222	S	рядом: бхфь 204, бхфьн 23, кбй 12
.	наплевал	222	TS	
.	палке	222	S	
.	прилетишь	222	TS	
.	рычать	222	TS	
.	смышлёный	222	TS	
.	буфета	221	S	
.	морж	221	TS	
.	мусульманка	221	TS	
.	настежь	221	TS	
.	несносный	221	TS	
.	ничтожной	221	TS	
.	помесь	221	TS	
.	понесешь	221	S	
.	прижмите	221	S	
.	сентиментальная	221	TS	
.	симка	221	S	с заглавной 59% · рядом: симка 14, ты 7, твоя 6
.	труселя	221	S	
.	украдешь	221	S	
.	вырезка	220	TS	
.	портвейна	220	TS	
.	придумывала	220	TS	
