# ПОРЦИЯ ru-138 — 138 из 178. Слова 27401–27600 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	анестезиолог	221	TS	
.	командуете	221	S	
.	пиджаком	219	TS	
.	психбольнице	218	TS	
.	тычет	217	TS	
.	напугаем	216	S	
.	помирись	216	TS	
.	смешна	216	TS	
.	бардачок	215	TS	
.	неверен	215	TS	
.	фазан	215	TS	
.	видеомагнитофон	214	TS	
.	запутанным	213	TS	
.	приковать	213	TS	
.	соври	213	S	
.	дуракам	212	TS	
.	нарисует	212	S	
.	понаблюдаю	212	TS	
.	благого	211	TS	
.	крикету	209	S	
.	свататься	209	TS	
.	сгниет	209	TS	
.	онеуюкх	208	S	
.	ошеломлен	208	TS	
.	пронзила	208	TS	
.	закурю	206	TS	
.	ие	206	S	рядом: зиаю 9, очеиь 8, ижен 6
.	приготовите	205	TS	
.	убившая	205	S	
.	кашлял	203	TS	
.	извилины	202	TS	
.	мыльный	202	TS	
.	больничку	201	S	
.	отвёртка	201	TS	
.	активированы	199	S	
.	долетит	199	TS	
.	наглым	198	TS	
.	барышней	197	S	
.	малышек	197	S	
.	миньон	197	S	с заглавной 50% · рядом: филе 78, джесс 14, комиссар 7
.	плюшевых	197	TS	
.	поганую	197	TS	
.	прислушалась	196	TS	
.	спускаешь	196	TS	
.	фальшивку	196	TS	
.	акие	195	S	
.	ведись	195	TS	
.	восхищена	195	TS	
.	закинь	195	TS	
.	засмеялись	195	TS	
.	невежественный	194	TS	
.	раскаиваться	194	TS	
.	сияли	194	TS	
.	трещат	194	TS	
.	доконает	193	TS	
.	мулов	193	TS	
.	суету	193	TS	
.	протяните	192	TS	
.	гиперпространство	191	S	
.	прекращаешь	191	S	
.	провозглашаю	191	S	
.	побеседую	190	TS	
.	заделал	189	TS	
.	зубочистки	189	TS	
.	кьнпхме	189	S	
.	рамена	189	S	
.	служанке	189	TS	
.	боепед	188	S	
.	обожаете	188	TS	
.	пирожками	188	TS	
.	благодарила	187	TS	
.	заблуждался	187	TS	
.	ориентируюсь	187	TS	
.	подвязки	187	TS	
.	пуддинг	187	S	
.	соизволил	186	TS	
.	заклинаниями	185	S	
.	преобразователь	185	S	
.	таблоиды	185	TS	
.	троном	185	S	
.	зашифрован	184	TS	
.	названивал	184	S	
.	писака	184	S	
.	ссадина	184	TS	
.	доели	183	TS	
.	дьякон	183	S	
.	перст	183	TS	
.	раж	183	TS	Учитель вошел в раж и начал писать на доске еще энергичнее.
.	толкаем	183	S	
.	обзывал	182	TS	
.	отворачивайся	182	TS	
.	расслабляйтесь	182	TS	
.	реверанс	182	S	
.	скакуна	182	TS	
.	воюете	181	TS	
.	жмешь	181	S	
.	заинтригована	181	TS	
.	закрасить	181	S	
.	заседатели	181	TS	
.	пикантные	181	S	
.	пощадят	181	TS	
.	скафандра	181	S	
.	автомойку	180	S	
.	банановой	180	TS	
.	здешнего	180	TS	
.	значите	180	TS	
.	изуродовал	180	TS	
.	нагота	180	TS	
.	противогазы	180	TS	
.	воротишь	179	TS	
.	зубрить	179	TS	
.	конденсатор	179	TS	
.	глотал	178	TS	
.	пересечемся	178	S	
.	свидетельницы	178	TS	
.	эшафот	178	TS	
.	балуйся	177	TS	
.	искренна	177	TS	
.	нарядились	177	TS	
.	одеваемся	177	TS	
.	болтовне	176	S	
.	нездоровые	176	TS	
.	погружена	176	TS	
.	сжигаю	176	TS	
.	сломаюсь	176	S	
.	заказываете	175	TS	
.	клеймом	175	S	
.	отгулов	175	TS	
.	покрасивее	175	S	
.	пюанрю	175	S	с заглавной 66% · рядом: унпньюъ 65, нркхвмюъ 31, щрн 10
.	расстегнул	175	TS	
.	скотобойне	175	TS	
.	вводишь	174	TS	
.	вздохнула	174	TS	
.	натолкнулся	174	TS	
.	переключил	174	TS	
.	рыдая	174	TS	
.	тусит	174	S	
.	этикетка	174	TS	
.	вою	173	S	рядом: мать 70, жизнь 13, работу 10
.	запоминают	173	TS	
.	клеился	173	TS	
.	лопаются	173	TS	
.	неугомонный	173	TS	
.	посоветуйте	173	TS	
.	пфф	173	TS	Пфф... ещё один сконструированный язык... в гараже, наверное.
.	чековой	173	TS	
.	вырывают	172	TS	
.	дамская	172	TS	
.	домогались	172	S	
.	наклонитесь	172	TS	
.	разложим	172	TS	
.	соблюдаешь	172	TS	
