# ПОРЦИЯ ru-171 — 171 из 178. Слова 34001–34200 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	вопила	109	S	
.	выгоняйте	109	S	
.	вызволил	109	TS	
.	гипсокартон	109	TS	
.	клешню	109	TS	
.	лузу	109	TS	
.	моля	109	S	
.	надирает	109	S	
.	неповторимого	109	TS	
.	обзвони	109	TS	
.	разборках	109	S	
.	розги	109	TS	
.	сливаешь	109	TS	
.	тамошний	109	TS	
.	хрюканье	109	TS	
.	чистокровная	109	S	
.	эльфийский	109	S	
.	завидуем	108	TS	
.	звукорежиссёр	108	TS	
.	злят	108	TS	
.	летающим	108	S	
.	мамонты	108	TS	
.	набиваешь	108	TS	
.	новенькими	108	S	
.	обмануло	108	TS	
.	перевесит	108	TS	
.	полоскания	108	TS	
.	помрём	108	TS	
.	поползут	108	S	
.	пробирка	108	TS	
.	разгневан	108	TS	
.	сочиняли	108	S	
.	трагичная	108	TS	
.	упрячут	108	S	
.	шлёпнул	108	TS	
.	базаришь	107	S	
.	волнующим	107	S	
.	дерн	107	S	с заглавной 58% · рядом: лора 42, брюс 15, уоррен 6
.	известнее	107	TS	
.	индюшки	107	S	
.	инжектор	107	S	
.	коллайдер	107	S	
.	коровьей	107	TS	
.	кухаркой	107	S	
.	мальчугана	107	TS	
.	малюткой	107	TS	
.	мескалин	107	S	
.	мирилась	107	TS	
.	ошибочна	107	TS	
.	подражателей	107	TS	
.	порылась	107	TS	
.	постыдный	107	TS	
.	скрывалось	107	TS	
.	смайликов	107	TS	
.	сточную	107	TS	
.	суперклей	107	TS	
.	фаршированная	107	TS	
.	чизбургеров	107	S	
.	шагают	107	TS	
.	штатский	107	TS	
.	афтерпати	106	S	
.	бараниной	106	S	
.	бензоколонки	106	S	
.	бычьи	106	S	
.	взвесим	106	TS	
.	волосатую	106	S	
.	горны	106	S	
.	далёко	106	TS	
.	джампер	106	S	
.	закатываешь	106	TS	
.	заскоки	106	S	
.	изолируйте	106	S	
.	катапульта	106	TS	
.	липовым	106	TS	
.	наркобаронов	106	S	
.	оглашу	106	S	
.	очами	106	S	
.	пандой	106	TS	
.	перевернулись	106	S	
.	погребена	106	S	
.	подключись	106	S	
.	поцеловался	106	TS	
.	презики	106	TS	
.	пропеть	106	TS	
.	разрываешь	106	TS	
.	самонадеян	106	TS	
.	складку	106	S	
.	соревнуешься	106	S	
.	соцработником	106	S	
.	стремянка	106	TS	
.	упрямого	106	TS	
.	ушибла	106	TS	
.	эдаким	106	S	
.	бахилы	105	TS	
.	волынка	105	TS	
.	вытерпела	105	S	
.	громилу	105	S	
.	грув	105	S	с заглавной 76% · рядом: глория 16, эбби 10, хилл 7
.	домосед	105	TS	
.	дубу	105	TS	
.	жернова	105	S	
.	заварного	105	S	
.	зайцами	105	TS	
.	затуманивает	105	S	
.	калоши	105	TS	
.	костлявый	105	TS	
.	называющий	105	TS	
.	настойчивой	105	TS	
.	неряшливо	105	TS	
.	озорная	105	S	
.	паникер	105	S	с заглавной 39% · рядом: ваш 45, ты 16, такой 7
.	практикантка	105	TS	
.	пробормотал	105	TS	
.	продуманное	105	S	
.	просилась	105	S	
.	расисткой	105	S	
.	расистской	105	TS	
.	раскроются	105	TS	
.	расплату	105	S	
.	ролевую	105	S	
.	суеверен	105	TS	
.	умаляет	105	TS	
.	уууу	105	S	
.	фанта	105	S	с заглавной 76% · рядом: есть 8, пепси 6, принцесса 5
.	штрассе	105	S	с заглавной 41% · рядом: майор 24, баймлер 9, дом 8
.	антракта	104	TS	
.	бедам	104	TS	
