# ПОРЦИЯ ru-125 — 125 из 178. Слова 24801–25000 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	отвратный	162	TS	
.	приветственный	162	S	
.	свидетеле	162	S	
.	смертоносное	162	TS	
.	смоемся	162	S	
.	стрижет	162	S	
.	суккуб	162	TS	
.	таблеточку	162	S	
.	топик	162	TS	
.	угробит	162	TS	
.	шпинатом	162	TS	
.	артишоки	161	TS	
.	бензопилу	161	TS	
.	вдуматься	161	TS	
.	веревочки	161	S	
.	граблю	161	TS	
.	декорация	161	TS	
.	дразню	161	TS	
.	игле	161	S	
.	калечит	161	TS	
.	магма	161	TS	с заглавной 35% · Магма течёт в наших венах, раскаляя сердца!
.	мухами	161	TS	
.	напрягай	161	S	
.	огнях	161	S	
.	призову	161	S	
.	применяю	161	S	
.	светает	161	TS	
.	скайп	161	TS	с заглавной 58% · Скайп когда-то был безопасным.
.	скользят	161	TS	
.	изжоги	160	S	
.	людскую	160	TS	
.	морги	160	TS	
.	одобряла	160	TS	
.	пожёстче	160	S	
.	присели	160	TS	
.	удаляли	160	S	
.	юлить	160	TS	
.	закопаны	159	TS	
.	исцелился	159	S	
.	обезьянник	159	TS	
.	подчинишься	159	S	
.	приливов	159	TS	
.	пустяках	159	TS	
.	совали	159	TS	
.	успокоительных	159	S	
.	щебечут	159	TS	
.	возбуждаюсь	158	S	
.	каку	158	S	с заглавной 39% · Том, а ну-ка, брось каку!
.	мудрейший	158	S	
.	ненасытная	158	TS	
.	огласка	158	S	
.	постелила	158	TS	
.	постиг	158	S	
.	предрешена	158	TS	
.	проложите	158	TS	
.	саванну	158	S	с заглавной 79% · рядом: роуз 8, африканскую 6, ты 3
.	сыщиком	158	TS	
.	тэг	158	S	с заглавной 57% · рядом: лэйзер 20, лейзер 11, привет 9
.	шафран	158	TS	
.	бомжом	157	TS	
.	доживёшь	157	TS	
.	коварной	157	S	
.	липучка	157	S	
.	напугаю	157	TS	
.	пекутся	157	S	
.	подаёте	157	TS	
.	пометка	157	TS	
.	прикованным	157	TS	
.	проболтаться	157	TS	
.	советовался	157	TS	
.	тостом	157	S	
.	хитрой	157	TS	
.	шустро	157	TS	
.	лентяйка	156	TS	
.	медбратом	156	TS	
.	неосторожен	156	TS	
.	парикмахеров	156	TS	
.	первобытные	156	TS	
.	ржут	156	TS	
.	уважаемому	156	S	
.	упаковано	156	S	
.	агенстве	155	S	
.	воробьи	155	TS	
.	дались	155	TS	
.	задумаешься	155	TS	
.	неловкую	155	TS	
.	обработаем	155	TS	
.	отравленные	155	TS	
.	продинамила	155	TS	
.	разводи	155	S	
.	рискнешь	155	TS	
.	сайонара	155	S	
.	самодовольная	155	TS	
.	серверную	155	S	
.	сопляков	155	S	
.	спуталась	155	TS	
.	выстроятся	154	S	
.	геройство	154	TS	
.	гут	154	S	рядом: зер 57, гут 28, йонтеф 13
.	запятнана	154	TS	
.	игуту	154	S	
.	напрасным	154	TS	
.	недооценивали	154	TS	
.	неоплаченных	154	TS	
.	описываю	154	TS	
.	опиумом	154	S	
.	отчий	154	TS	
.	приёмное	154	TS	
.	прощаешься	154	TS	
.	разожгли	154	TS	
.	раскапывать	154	S	
.	сонар	154	S	
.	токсина	154	S	
.	ушлепок	154	S	
.	фашиста	154	S	
.	храбрецов	154	TS	
.	адским	153	S	
.	замещаю	153	TS	
.	замутила	153	TS	
.	зарубить	153	TS	
.	зачитай	153	TS	
.	изменников	153	TS	
.	интимно	153	S	
.	медвежья	153	TS	
.	мучительную	153	TS	
.	насмехаешься	153	TS	
.	нищеброд	153	TS	
.	подписываюсь	153	TS	
.	поздравлю	153	TS	
.	полдесятого	153	TS	
.	помешанная	153	TS	
.	преподобному	153	S	
.	прощальные	153	TS	
.	тальк	153	S	
.	утруждайся	153	TS	
.	шалостей	153	TS	
.	беспечным	152	TS	
.	бессердечные	152	TS	
.	ботокса	152	TS	
.	вигвам	152	S	
.	вытерпел	152	TS	
.	депрессивный	152	S	
.	дрожа	152	TS	
