# ПОРЦИЯ ru-074 — 74 из 178. Слова 14601–14800 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	избавили	216	TS	
.	лижи	216	S	
.	малолетки	216	S	
.	ревматизм	216	TS	
.	солому	216	S	
.	кавычки	215	TS	
.	каннибалы	215	TS	
.	нипочём	215	TS	
.	освобождаем	215	S	
.	вирусе	214	S	
.	выдвигаю	214	S	
.	гадалке	214	TS	
.	жаждали	214	TS	
.	затмевает	214	TS	
.	лхяреп	214	S	с заглавной 53% · рядом: пюмю 72, рноох 62, фхпют 24
.	опустошен	214	TS	
.	освободитесь	214	TS	
.	пелена	214	TS	
.	реинкарнация	214	TS	
.	ритуале	214	S	
.	интересуемся	213	TS	
.	интерном	213	S	
.	мучило	213	TS	
.	святый	213	S	с заглавной 44% · рядом: боже 313, крепкий 47, бессмертный 21
.	шагнуть	213	TS	
.	вязание	212	TS	
.	онемели	212	TS	
.	пропадай	212	TS	
.	снисходительность	212	TS	
.	жаждете	211	S	
.	избавятся	211	S	
.	командуют	211	TS	
.	молчун	211	TS	
.	грубишь	210	S	
.	инглиш	210	S	с заглавной 70% · рядом: джонни 38, спик 30, мистер 26
.	отключилось	210	TS	
.	советуете	210	TS	
