# ПОРЦИЯ ru-073 — 73 из 178. Слова 14401–14600 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	коксом	293	S	
.	бонг	291	S	
.	голограммы	291	TS	
.	забежала	291	TS	
.	зеницу	291	TS	
.	кофейные	291	TS	
.	переступать	291	TS	
.	кабаке	290	S	
.	запрошу	288	S	
.	обвести	288	TS	
.	сплетничают	288	TS	
.	гудка	287	TS	
.	неуклюже	287	TS	
.	очей	286	TS	
.	подыщу	286	S	
.	разнёс	286	TS	
.	смиритесь	286	TS	
.	паранойю	285	TS	
.	удвоим	285	TS	
.	выписываю	284	TS	
.	оттащить	284	S	
.	тусу	283	S	
.	двадцатка	282	TS	
.	жует	282	TS	
.	смертоносный	282	TS	
.	херов	282	S	
.	идиотам	281	TS	
.	подвоха	281	TS	
.	полукровка	281	TS	
.	возьмитесь	280	TS	
.	ныряй	280	S	
.	доделал	279	TS	
.	несчастное	279	TS	
.	пазухой	279	TS	
.	психоаналитик	279	S	
.	холостыми	279	TS	
.	замочили	278	TS	
.	таскаю	278	TS	
.	покалывание	277	TS	
.	сидится	277	TS	
.	дергается	276	S	
.	подкатывал	276	S	
.	посочувствовать	276	TS	
.	фрёкен	276	S	
.	шептались	276	TS	
.	еямбуфе	275	S	
.	накинуть	275	TS	
.	наслышаны	275	TS	
.	обчистить	275	S	
.	поясню	275	TS	
.	пучину	275	TS	
.	увольняли	275	TS	
.	подсунуть	274	S	
.	рыдания	274	TS	
.	муравья	273	TS	
.	спадет	272	S	
.	бойлер	271	TS	
.	обкурился	271	TS	
.	прикасались	271	TS	
.	продвинутая	271	TS	
.	сейфы	271	S	
.	физраствор	271	TS	
.	избавляюсь	270	TS	
.	ковриком	270	TS	
.	ругай	270	TS	
.	соединим	270	S	
.	мужьям	269	TS	
.	подумалось	269	TS	
.	позовёт	269	TS	
.	фбн	269	S	с заглавной 62% · рядом: мйб 13, п 12, рплэ 11
.	вложился	268	TS	
.	компьютерам	267	TS	
.	потеряется	267	TS	
.	рэкет	267	TS	
.	маяться	266	TS	
.	подвернулся	266	TS	
.	правдива	266	TS	
.	шевелятся	266	TS	
.	безобидная	265	TS	
.	болтушка	265	TS	
.	ботанов	265	S	
.	восхитительной	265	TS	
.	некрасивый	265	TS	
.	неравнодушна	265	TS	
.	отмывает	265	TS	
.	персиков	265	TS	
.	псину	265	TS	
.	рабу	265	TS	
.	чернокожая	265	TS	
.	влезай	264	TS	
.	горячка	264	TS	
.	залезет	264	TS	
.	крутила	264	TS	
.	ударились	264	TS	
.	божьему	263	TS	с заглавной 73% · Он жил по закону Божьему.
.	гладь	263	TS	
.	довожу	262	TS	
.	пончика	262	TS	
.	преклоняюсь	262	TS	
.	призраке	262	S	
.	солнцезащитный	262	TS	
.	тощие	262	S	
.	хламом	261	TS	
.	ампулы	260	S	
.	замедленной	260	TS	
.	летаем	260	TS	
.	повторяете	260	TS	
.	потанцуешь	259	TS	
.	закажет	258	TS	
.	шляпах	258	TS	
.	остыли	257	S	
.	перепрыгнул	257	TS	
.	поблагодарю	257	TS	
.	походило	257	TS	
.	скрываешься	257	TS	
.	бессмысленную	256	TS	
.	предсмертное	256	S	
.	сомбреро	256	TS	
.	тираном	256	TS	
.	милосерден	255	TS	
.	прочитаете	255	TS	
.	ужалила	255	TS	
.	одуванчик	254	TS	
.	свояк	254	TS	
.	упёртый	254	TS	
.	беспокойте	253	TS	
.	пирожочек	253	S	
.	прешь	253	S	
.	синтезатор	253	S	
.	сухожилие	253	S	
.	храпел	253	TS	
.	заразна	252	TS	
.	нал	252	S	рядом: черный 18, хатта 18, нал 16
.	разъедает	252	TS	
.	спелись	252	TS	
.	стрёмный	252	TS	
.	обеденным	251	S	
.	затаился	250	TS	
.	импульсивный	250	TS	
.	попадаете	250	TS	
.	вежливыми	249	TS	
.	заслуживали	249	TS	
.	прощен	249	TS	
.	прощупать	249	TS	
.	ресепшене	249	TS	
.	сажаем	249	TS	
.	воюю	248	TS	
.	декану	248	TS	
.	дельфинами	248	TS	
.	ремешок	248	TS	
.	вфх	247	S	рядом: чм 85, н 69, лхм 64
.	лопнут	246	S	
.	мантия	246	TS	
.	огорчил	246	TS	
