# ПОРЦИЯ ru-067 — 67 из 178. Слова 13201–13400 из 35442 (русская очередь).
# Чем выше слово в списке, тем чаще оно встречается: бросить чтение можно на любой строке.
#
# ОТМЕЧАЙ ТОЛЬКО ОТКАЗЫ. Поставь x в первой колонке у слова, которому не место в клавиатуре;
# всё непомеченное считается принятым. Причину можно дописать тут же: «x имя».
#
# Когда порция дочитана — допиши что угодно после двоеточия в строке ниже и сохрани файл.
# Без этой отметки порция считается непрочитанной, и её слова в приём не пойдут.
# вычитано:
#
# Дальше на компьютере: python3 scripts/review_batches.py collect
#
# колонки: нет | слово | частота | ист | подсказка
#   нет       — «.» не значит ничего; замени на x, чтобы отказать
#   частота   — сколько раз слово встретилось в разговорных корпусах
#   ист       — T Tatoeba (лицензия чистая) · S OpenSubtitles (гранта нет) · TS оба
#   подсказка — стоит только там, где по одному виду слова не решить:
#               «с заглавной 86%» — так часто слово писалось с большой буквы не в начале
#               строки, то есть это, скорее всего, имя; дальше — пример строки или список
#               соседних слов с числом встреч
#
# Примеры в подсказках — предложения из Tatoeba (CC BY 2.0 FR, tatoeba.org). Строк из
# OpenSubtitles здесь нет: лицензии на их распространение не существует (docs/CORPUS-OS.md),
# поэтому оттуда взяты только соседние слова с их числами, а не сам текст.
нет	слово	частота	ист	подсказка
.	сема	274	S	с заглавной 69% · рядом: циа 39, ты 15, дядя 12
.	мрут	273	TS	
.	постучали	273	TS	
.	подожгу	272	S	
.	прибрался	272	TS	
.	приидет	272	TS	
.	пуститься	272	TS	
.	рингтон	272	TS	
.	хреновина	272	TS	
.	деревенщины	271	S	
.	испортим	271	S	
.	кокосовый	271	TS	
.	любовался	271	TS	
.	парнишкой	271	S	
.	вспылил	270	TS	
.	ограблению	270	TS	
.	омаром	270	TS	с заглавной 67% · Я назвал своего крота Омаром.
.	помешаем	270	TS	
.	прийду	270	S	
.	взрослеет	269	TS	
.	заверни	269	TS	
.	мешаться	269	TS	
.	обдумайте	269	TS	
.	официанток	269	S	
.	похитят	269	TS	
.	призраку	269	S	
.	редактура	269	S	с заглавной 66% · рядом: субтитров 36, тайминг 15, гостюхина 6
.	видете	268	S	
.	гнусная	268	TS	
.	звездном	268	TS	с заглавной 69% · рядом: флоте 179, пути 35, небе 29
.	искупать	268	TS	
.	мишкой	268	TS	с заглавной 50% · Том до сих пор спит с плюшевым мишкой.
.	поддамся	268	TS	
.	булавку	267	TS	
.	дебильный	267	TS	
.	шкурой	267	TS	
.	дергай	266	S	
.	сажайте	266	TS	
.	сдадитесь	266	TS	
.	унижаешь	266	S	
.	беззащитны	265	TS	
.	кладовки	265	TS	
.	посмеялась	265	TS	
.	кимчхи	264	TS	
.	обручиться	264	S	
.	плантацию	264	TS	
.	подсыпала	264	TS	
.	беднякам	263	S	
.	загробный	263	TS	
.	кулаке	263	S	
.	обоссался	263	S	
.	репетирую	263	S	
.	сердился	263	TS	
.	творила	263	S	
.	уловкой	263	TS	
.	мчаться	262	TS	
.	перепадет	262	S	
.	проследуйте	262	S	
.	убогая	262	TS	
.	утереть	262	S	
.	араба	261	S	
.	безобидно	261	S	
.	взрослеешь	261	TS	
.	кончаешь	261	TS	
.	отвергаешь	261	TS	
.	справедливостью	261	TS	
.	яичники	261	TS	
.	гориллу	260	S	
.	поранила	260	TS	
.	опегхдемр	259	S	с заглавной 55% · рядом: цняондхм 20, дю 16, йюм 15
.	приятна	259	TS	
.	вертел	258	TS	
.	плавках	258	TS	
.	прицепить	258	TS	
.	бутыль	257	TS	
.	водочки	257	TS	
.	восстановите	257	S	
.	откажете	257	TS	
.	повежливей	257	TS	
.	сияющие	257	TS	
.	бобер	256	S	с заглавной 49% · рядом: ты 10, эй 7, бобер 6
.	впишется	256	S	
.	заносчивый	256	TS	
.	йогуртом	256	TS	
.	посудомойку	256	TS	
.	прижмем	256	S	
.	эгоистичен	256	TS	
.	навестите	255	TS	
.	вздохнул	254	TS	
.	колется	254	TS	
.	пляшут	254	TS	
.	посланники	254	TS	
.	пудру	254	TS	
.	рассеян	254	TS	
.	убогой	254	S	
.	наебать	253	S	
.	отвергаю	253	TS	
.	повару	253	TS	
.	пятнах	253	TS	
.	движуха	252	TS	
.	застрянешь	252	TS	
.	оказываете	252	TS	
.	покормила	252	TS	
.	шоб	252	S	рядом: ты 24, вы 15, тебя 10
.	втиснуть	251	TS	
.	повёлся	251	TS	
.	шипит	251	TS	
.	дуйте	250	TS	
.	кастрировать	250	TS	
.	невинны	250	TS	
.	поругаться	250	TS	
.	разлетится	250	S	
.	холмам	250	TS	
