# ОТКЛОНЕНО машинной приёмкой. Миссия tt-dict-accept, отчёт — docs/DICT-ACCEPT.md.
# Ручной вычитки не было и не будет: оператор 2026-08-24 заменил её машинным правилом.
#
# ПРАВИЛО: слово принимается, если его подтверждает второй независимый источник
# и регистровая улика не выдаёт в нём имя собственное (cap_ratio < 0.50).
#   two-corpora      — встречается и в OpenSubtitles, и в Tatoeba
#   shipped-word     — уже стоит в поставляемом словаре (в очереди таких нет по построению)
#   shipped-paradigm — русский: основа стоит в поставляемом словаре ещё в >= 3 формах
#   single-source    — подтверждения нет: один корпус и ничего больше
#   proper-noun-evidence — >= 0.50 вхождений с заглавной буквы не в начале строки
#
# Колонки — те же, что в очереди, плюс rule и rule_detail. Отклонённые НЕ удалены: изменить
# правило и перезапустить `python3 scripts/dict_accept.py select` — одна команда.
word	heldout_hits	train_freq	train_freq_clean	sources	license_status	cap_ratio	enters_top100k	rule	rule_detail
таб	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
таити	1	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
тамалар	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
тапшыргычы	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
таягың	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
тектем	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
тигезләмәләр	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
тимибез	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
тод	1	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
томбо	1	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
тудыка	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
туктасаң	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
тьфу	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
тәңреләр	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
тәүрәт	1	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
төзәткәч	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
төркемме	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
төсең	1	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
төшик	1	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
төштегез	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
узгансың	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
утраудамы	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
уһһ	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
фотографиядә	1	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
фәрештәм	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
хатынымнан	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
хиллдейл	1	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
хин	1	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
хлороформ	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
чатырларны	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
чыбыкка	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
шалтыратачагын	1	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
шенон	1	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
шуышасың	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
шөгелләнәсез	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
ыгы	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
ышанырмын	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
ышкылу	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
эдитны	1	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
эзәрли	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
эпицентр	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
эргәзембай	1	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
эшләмичәксең	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
эшләмәгәнен	1	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
янындамы	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
ярдәмегездән	1	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
ярканатлар	1	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
ярлының	1	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
ясарсың	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
яхтада	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
яшер	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
җенгә	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
җик	1	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
җитешәчәксең	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
җыелыгыз	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
җәзаладым	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
җәзалаучы	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
җәһәтрәк	1	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
үбештеләр	1	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
үзгәртмә	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
үлгәннәрен	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
үтермәячәкбез	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
һаләкәт	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
һеркулес	1	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
өйрәтмәгез	1	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
өстәмим	1	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
капыны	0	17	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
бакс	0	16	0	OpenSubtitles	risk-accepted:no-grant	0.06	yes	single-source	OpenSubtitles
тәртипме	0	16	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
төшле	0	16	0	OpenSubtitles	risk-accepted:no-grant	0.08	yes	single-source	OpenSubtitles
мурза	0	15	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
рацияне	0	14	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
бриллиантны	0	12	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
таллий	0	11	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
эшличәк	0	11	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
авыртачак	0	10	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
башлыйчак	0	10	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
бирешәм	0	10	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
диярмен	0	10	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
йоркка	0	10	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
кабахәтләр	0	10	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
рич	0	10	0	OpenSubtitles	risk-accepted:no-grant	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
тако	0	10	0	OpenSubtitles	risk-accepted:no-grant	0.67	no	proper-noun-evidence	cap_ratio=0.67>=0.50
шалканбаш	0	10	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
яррабым	0	10	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
үлер	0	10	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
үләчәкмен	0	10	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
әфсен	0	10	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
алмыйчак	0	9	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
бирәчәксең	0	9	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
буталдым	0	9	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
име	0	9	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
иярсәң	0	9	9	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
кайтарачакмын	0	9	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
килгәнеңне	0	9	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
кызмы	0	9	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
күргәнеңчә	0	9	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
патшам	0	9	0	OpenSubtitles	risk-accepted:no-grant	0.12	no	single-source	OpenSubtitles
пистолетны	0	9	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
табибмы	0	9	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
ядрәне	0	9	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
ашыграк	0	8	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
аңлаганчы	0	8	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
борчыласыңмы	0	8	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
булганыбызны	0	8	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
бәлкидер	0	8	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
гелгә	0	8	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
димәдем	0	8	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
игелекчеләр	0	8	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
китәчәксең	0	8	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
миңгерәү	0	8	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
нишләгәнемне	0	8	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
пифия	0	8	0	OpenSubtitles	risk-accepted:no-grant	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
сейф	0	8	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
сөйләмисең	0	8	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
сөймим	0	8	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
тозакта	0	8	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
яхшының	0	8	8	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
һеһ	0	8	0	OpenSubtitles	risk-accepted:no-grant	0.20	no	single-source	OpenSubtitles
бескар	0	7	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
буйсынам	0	7	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
бәйрәмханә	0	7	7	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
бәрдең	0	7	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
вю	0	7	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
дидегезме	0	7	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
исбатла	0	7	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
исәпләдем	0	7	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
картлыч	0	7	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
координаталар	0	7	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
координаталарны	0	7	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
кэти	0	7	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
күзләрегезне	0	7	7	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
күнле	0	7	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
кәчтүм	0	7	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
көлмә	0	7	7	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
линди	0	7	0	OpenSubtitles	risk-accepted:no-grant	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
модулен	0	7	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
пейджер	0	7	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
ризалаштың	0	7	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
роверны	0	7	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
рәсәйлеләр	0	7	7	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
сизүем	0	7	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
сюзан	0	7	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
тезлән	0	7	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
тоник	0	7	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
туктатмас	0	7	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
фадил	0	7	7	Tatoeba	clean:CC-BY-2.0-FR	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
чизбургерлар	0	7	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
этәргә	0	7	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
яракларны	0	7	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
җибәрдеме	0	7	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
үлдек	0	7	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
үләчәксез	0	7	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
үтермәде	0	7	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
үткәрдең	0	7	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
әбикәй	0	7	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
әвен	0	7	7	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
асгардлылар	0	6	0	OpenSubtitles	risk-accepted:no-grant	0.67	no	proper-noun-evidence	cap_ratio=0.67>=0.50
бармадың	0	6	6	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
бербер	0	6	6	Tatoeba	clean:CC-BY-2.0-FR	0.20	no	single-source	Tatoeba
боздыгыз	0	6	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
боздым	0	6	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
бран	0	6	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
бәдрәфтән	0	6	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
даның	0	6	6	Tatoeba	clean:CC-BY-2.0-FR	0.17	no	single-source	Tatoeba
джеф	0	6	0	OpenSubtitles	risk-accepted:no-grant	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
дустыбызны	0	6	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
йокладың	0	6	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
кайтарасың	0	6	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
кайтмыйчак	0	6	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
канта	0	6	0	OpenSubtitles	risk-accepted:no-grant	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
карганың	0	6	6	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
керешик	0	6	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
кесәне	0	6	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
киләбезме	0	6	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
китермисең	0	6	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
клэр	0	6	0	OpenSubtitles	risk-accepted:no-grant	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
кулландың	0	6	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
күтеңә	0	6	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
көчәнергә	0	6	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
марика	0	6	6	Tatoeba	clean:CC-BY-2.0-FR	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
менсә	0	6	6	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
мидтаун	0	6	0	OpenSubtitles	risk-accepted:no-grant	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
митч	0	6	0	OpenSubtitles	risk-accepted:no-grant	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
мәгарәләрдә	0	6	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
нейтан	0	6	0	OpenSubtitles	risk-accepted:no-grant	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
нишличәксең	0	6	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
номи	0	6	0	OpenSubtitles	risk-accepted:no-grant	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
очтыгыз	0	6	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
паспортым	0	6	6	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
пикник	0	6	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
проблемаларым	0	6	6	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
проблемаң	0	6	6	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
роудс	0	6	0	OpenSubtitles	risk-accepted:no-grant	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
сайланганнар	0	6	0	OpenSubtitles	risk-accepted:no-grant	0.20	no	single-source	OpenSubtitles
саминың	0	6	6	Tatoeba	clean:CC-BY-2.0-FR	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
себеркене	0	6	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
сикердем	0	6	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
сикерәсең	0	6	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
симерсә	0	6	6	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
скафандрда	0	6	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
скипетрны	0	6	0	OpenSubtitles	risk-accepted:no-grant	0.20	no	single-source	OpenSubtitles
соустагы	0	6	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
сәдәпне	0	6	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
тартай	0	6	6	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
тартмачы	0	6	0	OpenSubtitles	risk-accepted:no-grant	0.33	no	single-source	OpenSubtitles
тишәргә	0	6	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
туктыйсыңмы	0	6	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
фургонны	0	6	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
чизбургер	0	6	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
ышандың	0	6	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
эләктеңме	0	6	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
эсперантода	0	6	6	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
этәргечләрне	0	6	0	OpenSubtitles	risk-accepted:no-grant	0.20	no	single-source	OpenSubtitles
эшләвең	0	6	6	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
явамы	0	6	6	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
яраңны	0	6	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
җитәрмен	0	6	6	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
җиңелдем	0	6	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
үкерә	0	6	6	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
үрмәкүчкә	0	6	0	OpenSubtitles	risk-accepted:no-grant	0.25	no	single-source	OpenSubtitles
өлешләрем	0	6	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
авырттырдым	0	5	0	OpenSubtitles	risk-accepted:no-grant	0.20	no	single-source	OpenSubtitles
алачакмынмы	0	5	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
албастыга	0	5	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
алдыйчак	0	5	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
алтысыннан	0	5	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
артымны	0	5	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
ашамыйсың	0	5	5	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
бастырылу	0	5	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
батачак	0	5	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
баттың	0	5	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
бинго	0	5	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
богауларны	0	5	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
боһ	0	5	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
брюска	0	5	0	OpenSubtitles	risk-accepted:no-grant	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
булмаганның	0	5	5	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
булышырсыз	0	5	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
вальдо	0	5	0	OpenSubtitles	risk-accepted:no-grant	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
вейли	0	5	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
вейлига	0	5	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
вормир	0	5	0	OpenSubtitles	risk-accepted:no-grant	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
вөҗданың	0	5	5	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
гамбо	0	5	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
гидрага	0	5	0	OpenSubtitles	risk-accepted:no-grant	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
гораций	0	5	0	OpenSubtitles	risk-accepted:no-grant	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
дженис	0	5	0	OpenSubtitles	risk-accepted:no-grant	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
джентльмен	0	5	5	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
джокер	0	5	0	OpenSubtitles	risk-accepted:no-grant	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
иен	0	5	5	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
иминлектәме	0	5	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
