# ОТКЛОНЕНО машинной приёмкой. Миссия tt-dict-widen, отчёт — docs/DICT-WIDEN.md.
# Ручной вычитки не было и не будет: оператор 2026-08-24 заменил её машинным правилом, а
# затем, посмотрев сто случайных отклонённых, снял и планку второго источника.
#
# ПРАВИЛО 1.9.1: принимается ВСЁ, кроме формальных обрывков и слов, исключённых оператором.
#   fragment         — формальный обрывок: короче 4 букв или без единой гласной (аеиоуыэюяё)
#   operator-excluded — оператор назвал слово поимённо: можна
# Прежняя планка 1.9.0 больше не решает судьбу слова, но считается и записана меткой, чтобы
# происхождение строки было видно файлом:
#   two-corpora      — встречается и в OpenSubtitles, и в Tatoeba
#   shipped-word     — уже стоит в поставляемом словаре (в очереди таких нет по построению)
#   shipped-paradigm — русский: основа стоит в поставляемом словаре ещё в >= 3 формах
#   operator-widened — прежняя планка отклоняла (single-source или cap_ratio >= 0.50),
#                      принято решением оператора; прежняя причина стоит в rule_detail
#
# Колонки — те же, что в очереди, плюс rule и rule_detail. Отклонённые НЕ удалены: изменить
# правило и перезапустить `python3 scripts/dict_accept.py select` — одна команда.
word	heldout_hits	train_freq	train_freq_clean	sources	license_status	cap_ratio	enters_top100k	rule	rule_detail
пом	32	264	0	OpenSubtitles	risk-accepted:no-grant	0.79	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
ярл	31	266	0	OpenSubtitles	risk-accepted:no-grant	0.16	yes	fragment	короче 4 букв (3); прежнее правило: single-source
рйп	31	244	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	fragment	короче 4 букв (3); прежнее правило: single-source
уау	31	239	0	OpenSubtitles	risk-accepted:no-grant	0.18	yes	fragment	короче 4 букв (3); прежнее правило: single-source
еб	31	225	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	fragment	короче 4 букв (2); прежнее правило: single-source
зум	30	377	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.64	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
тгс	30	334	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	fragment	короче 4 букв (3); прежнее правило: single-source
пуф	30	312	0	OpenSubtitles	risk-accepted:no-grant	0.15	yes	fragment	короче 4 букв (3); прежнее правило: single-source
кри	30	288	0	OpenSubtitles	risk-accepted:no-grant	0.70	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
бос	30	231	0	OpenSubtitles	risk-accepted:no-grant	0.39	yes	fragment	короче 4 букв (3); прежнее правило: single-source
ве	30	226	0	OpenSubtitles	risk-accepted:no-grant	0.34	yes	fragment	короче 4 букв (2); прежнее правило: single-source
рщ	30	222	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	fragment	короче 4 букв (2); прежнее правило: single-source
бэм	30	175	0	OpenSubtitles	risk-accepted:no-grant	0.70	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
боа	29	307	0	OpenSubtitles	risk-accepted:no-grant	0.48	yes	fragment	короче 4 букв (3); прежнее правило: single-source
ома	29	299	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.77	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
кьнщ	29	293	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	fragment	ни одной гласной; прежнее правило: single-source
хммм	29	284	0	OpenSubtitles	risk-accepted:no-grant	0.18	yes	fragment	ни одной гласной; прежнее правило: single-source
рют	29	283	0	OpenSubtitles	risk-accepted:no-grant	0.03	yes	fragment	короче 4 букв (3); прежнее правило: single-source
ови	29	255	0	OpenSubtitles	risk-accepted:no-grant	0.12	yes	fragment	короче 4 букв (3); прежнее правило: single-source
аде	29	245	0	OpenSubtitles	risk-accepted:no-grant	0.59	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
мит	29	244	0	OpenSubtitles	risk-accepted:no-grant	0.65	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
бкьмб	29	225	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	fragment	ни одной гласной; прежнее правило: single-source
тра	29	212	0	OpenSubtitles	risk-accepted:no-grant	0.74	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
пок	29	202	0	OpenSubtitles	risk-accepted:no-grant	0.57	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
бур	28	366	0	OpenSubtitles	risk-accepted:no-grant	0.19	yes	fragment	короче 4 букв (3); прежнее правило: single-source
жо	28	338	0	OpenSubtitles	risk-accepted:no-grant	0.77	yes	fragment	короче 4 букв (2); прежнее правило: proper-noun-evidence
стгм	28	338	0	OpenSubtitles	risk-accepted:no-grant	0.06	yes	fragment	ни одной гласной; прежнее правило: single-source
рбйдйь	28	287	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	fragment	ни одной гласной; прежнее правило: single-source
шоб	28	252	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	fragment	короче 4 букв (3); прежнее правило: single-source
можна	28	229	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes	operator-excluded	исключено оператором поимённо (прежнее правило: two-corpora)
рпэ	28	220	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	fragment	короче 4 букв (3); прежнее правило: single-source
яюм	28	217	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	fragment	короче 4 букв (3); прежнее правило: single-source
лгм	28	215	0	OpenSubtitles	risk-accepted:no-grant	0.07	yes	fragment	короче 4 букв (3); прежнее правило: single-source
гал	28	199	0	OpenSubtitles	risk-accepted:no-grant	0.62	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
днм	28	196	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	fragment	короче 4 букв (3); прежнее правило: single-source
бра	27	255	0	OpenSubtitles	risk-accepted:no-grant	0.17	yes	fragment	короче 4 букв (3); прежнее правило: single-source
кэб	27	242	0	OpenSubtitles	risk-accepted:no-grant	0.21	yes	fragment	короче 4 букв (3); прежнее правило: single-source
рае	27	236	0	OpenSubtitles	risk-accepted:no-grant	0.41	yes	fragment	короче 4 букв (3); прежнее правило: single-source
пио	27	227	0	OpenSubtitles	risk-accepted:no-grant	0.52	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
кес	27	203	0	OpenSubtitles	risk-accepted:no-grant	0.68	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
поз	27	139	0	OpenSubtitles	risk-accepted:no-grant	0.03	yes	fragment	короче 4 букв (3); прежнее правило: single-source
фбн	26	269	0	OpenSubtitles	risk-accepted:no-grant	0.62	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
нал	26	252	0	OpenSubtitles	risk-accepted:no-grant	0.16	yes	fragment	короче 4 букв (3); прежнее правило: single-source
вфх	26	247	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	fragment	короче 4 букв (3); прежнее правило: single-source
ды	26	242	0	OpenSubtitles	risk-accepted:no-grant	0.11	yes	fragment	короче 4 букв (2); прежнее правило: single-source
яз	26	220	0	OpenSubtitles	risk-accepted:no-grant	0.79	yes	fragment	короче 4 букв (2); прежнее правило: proper-noun-evidence
йхл	26	217	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	fragment	короче 4 букв (3); прежнее правило: single-source
фщн	26	217	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	fragment	короче 4 букв (3); прежнее правило: single-source
лнлнйн	26	194	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	fragment	ни одной гласной; прежнее правило: single-source
гы	26	161	0	OpenSubtitles	risk-accepted:no-grant	0.74	yes	fragment	короче 4 букв (2); прежнее правило: proper-noun-evidence
жщю	26	148	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	fragment	короче 4 букв (3); прежнее правило: single-source
эйн	26	142	0	OpenSubtitles	risk-accepted:no-grant	0.63	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
тек	25	294	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.75	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
яки	25	248	0	OpenSubtitles	risk-accepted:no-grant	0.63	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
наю	25	246	0	OpenSubtitles	risk-accepted:no-grant	0.50	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
бьы	25	229	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	fragment	короче 4 букв (3); прежнее правило: single-source
уоу	25	220	0	OpenSubtitles	risk-accepted:no-grant	0.09	yes	fragment	короче 4 букв (3); прежнее правило: single-source
йн	25	212	0	OpenSubtitles	risk-accepted:no-grant	0.72	yes	fragment	короче 4 букв (2); прежнее правило: proper-noun-evidence
тре	25	181	0	OpenSubtitles	risk-accepted:no-grant	0.69	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
мюд	25	175	0	OpenSubtitles	risk-accepted:no-grant	0.54	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
осо	25	172	0	OpenSubtitles	risk-accepted:no-grant	0.63	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
есу	25	152	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	fragment	короче 4 букв (3); прежнее правило: single-source
вэ	25	142	0	OpenSubtitles	risk-accepted:no-grant	0.78	yes	fragment	короче 4 букв (2); прежнее правило: proper-noun-evidence
уфб	24	276	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	fragment	короче 4 букв (3); прежнее правило: single-source
пам	24	232	0	OpenSubtitles	risk-accepted:no-grant	0.32	yes	fragment	короче 4 букв (3); прежнее правило: single-source
пси	24	201	0	OpenSubtitles	risk-accepted:no-grant	0.72	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
сы	24	179	0	OpenSubtitles	risk-accepted:no-grant	0.72	yes	fragment	короче 4 букв (2); прежнее правило: proper-noun-evidence
дщ	24	173	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	fragment	короче 4 букв (2); прежнее правило: single-source
ав	24	157	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.76	yes	fragment	короче 4 букв (2); прежнее правило: proper-noun-evidence
рьщ	24	153	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	fragment	короче 4 букв (3); прежнее правило: single-source
мьлйт	24	130	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	fragment	ни одной гласной; прежнее правило: single-source
мис	23	283	0	OpenSubtitles	risk-accepted:no-grant	0.35	yes	fragment	короче 4 букв (3); прежнее правило: single-source
кат	23	269	0	OpenSubtitles	risk-accepted:no-grant	0.72	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
пх	23	248	0	OpenSubtitles	risk-accepted:no-grant	0.05	yes	fragment	короче 4 букв (2); прежнее правило: single-source
гй	23	222	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	fragment	короче 4 букв (2); прежнее правило: single-source
жи	23	201	0	OpenSubtitles	risk-accepted:no-grant	0.54	yes	fragment	короче 4 букв (2); прежнее правило: proper-noun-evidence
гот	23	179	0	OpenSubtitles	risk-accepted:no-grant	0.36	yes	fragment	короче 4 букв (3); прежнее правило: single-source
иет	23	164	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	fragment	короче 4 букв (3); прежнее правило: single-source
гип	23	163	0	OpenSubtitles	risk-accepted:no-grant	0.64	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
фуа	23	161	0	OpenSubtitles	risk-accepted:no-grant	0.56	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
ики	23	145	0	OpenSubtitles	risk-accepted:no-grant	0.44	yes	fragment	короче 4 букв (3); прежнее правило: single-source
пум	23	123	0	OpenSubtitles	risk-accepted:no-grant	0.30	yes	fragment	короче 4 букв (3); прежнее правило: single-source
бхфьт	22	261	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	fragment	ни одной гласной; прежнее правило: single-source
ецы	22	225	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	fragment	короче 4 букв (3); прежнее правило: single-source
аъ	22	209	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	fragment	короче 4 букв (2); прежнее правило: single-source
фее	22	191	0	OpenSubtitles	risk-accepted:no-grant	0.25	yes	fragment	короче 4 букв (3); прежнее правило: single-source
ще	22	181	0	OpenSubtitles	risk-accepted:no-grant	0.03	yes	fragment	короче 4 букв (2); прежнее правило: single-source
бюь	22	174	0	OpenSubtitles	risk-accepted:no-grant	0.78	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
еше	22	167	0	OpenSubtitles	risk-accepted:no-grant	0.03	yes	fragment	короче 4 букв (3); прежнее правило: single-source
яй	22	160	0	OpenSubtitles	risk-accepted:no-grant	0.11	yes	fragment	короче 4 букв (2); прежнее правило: single-source
бея	22	128	0	OpenSubtitles	risk-accepted:no-grant	0.67	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
лхп	22	128	0	OpenSubtitles	risk-accepted:no-grant	0.72	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
яне	21	289	0	OpenSubtitles	risk-accepted:no-grant	0.73	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
мхйрн	21	236	0	OpenSubtitles	risk-accepted:no-grant	0.77	yes	fragment	ни одной гласной; прежнее правило: proper-noun-evidence
зав	21	230	0	OpenSubtitles	risk-accepted:no-grant	0.11	yes	fragment	короче 4 букв (3); прежнее правило: single-source
ый	21	206	0	OpenSubtitles	risk-accepted:no-grant	0.75	yes	fragment	короче 4 букв (2); прежнее правило: proper-noun-evidence
дэп	21	203	0	OpenSubtitles	risk-accepted:no-grant	0.13	yes	fragment	короче 4 букв (3); прежнее правило: single-source
зек	21	197	0	OpenSubtitles	risk-accepted:no-grant	0.11	yes	fragment	короче 4 букв (3); прежнее правило: single-source
яшм	21	191	0	OpenSubtitles	risk-accepted:no-grant	0.77	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
пре	21	188	0	OpenSubtitles	risk-accepted:no-grant	0.43	yes	fragment	короче 4 букв (3); прежнее правило: single-source
уд	21	168	0	OpenSubtitles	risk-accepted:no-grant	0.70	yes	fragment	короче 4 букв (2); прежнее правило: proper-noun-evidence
ёлб	21	166	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	fragment	короче 4 букв (3); прежнее правило: single-source
бол	21	155	0	OpenSubtitles	risk-accepted:no-grant	0.49	yes	fragment	короче 4 букв (3); прежнее правило: single-source
кьрпйпт	21	155	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	fragment	ни одной гласной; прежнее правило: single-source
рет	21	132	0	OpenSubtitles	risk-accepted:no-grant	0.23	yes	fragment	короче 4 букв (3); прежнее правило: single-source
сям	20	239	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	fragment	короче 4 букв (3); прежнее правило: single-source
рьнфб	20	237	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	fragment	ни одной гласной; прежнее правило: single-source
яви	20	211	0	OpenSubtitles	risk-accepted:no-grant	0.06	yes	fragment	короче 4 букв (3); прежнее правило: single-source
лиф	20	203	0	OpenSubtitles	risk-accepted:no-grant	0.65	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
дру	20	186	0	OpenSubtitles	risk-accepted:no-grant	0.55	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
ама	20	174	0	OpenSubtitles	risk-accepted:no-grant	0.74	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
эк	20	157	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.73	yes	fragment	короче 4 букв (2); прежнее правило: proper-noun-evidence
чес	20	155	0	OpenSubtitles	risk-accepted:no-grant	0.74	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
ьлпй	20	142	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	fragment	ни одной гласной; прежнее правило: single-source
нй	20	126	0	OpenSubtitles	risk-accepted:no-grant	0.19	yes	fragment	короче 4 букв (2); прежнее правило: single-source
зна	20	125	0	OpenSubtitles	risk-accepted:no-grant	0.03	yes	fragment	короче 4 букв (3); прежнее правило: single-source
рплль	20	114	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	fragment	ни одной гласной; прежнее правило: single-source
жу	19	222	0	OpenSubtitles	risk-accepted:no-grant	0.75	yes	fragment	короче 4 букв (2); прежнее правило: proper-noun-evidence
бмхг	19	215	0	OpenSubtitles	risk-accepted:no-grant	0.14	yes	fragment	ни одной гласной; прежнее правило: single-source
пыс	19	203	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	fragment	короче 4 букв (3); прежнее правило: single-source
аха	19	202	0	OpenSubtitles	risk-accepted:no-grant	0.17	yes	fragment	короче 4 букв (3); прежнее правило: single-source
лпйрьн	19	196	0	OpenSubtitles	risk-accepted:no-grant	0.03	yes	fragment	ни одной гласной; прежнее правило: single-source
муа	19	171	0	OpenSubtitles	risk-accepted:no-grant	0.14	yes	fragment	короче 4 букв (3); прежнее правило: single-source
мнцх	19	167	0	OpenSubtitles	risk-accepted:no-grant	0.50	yes	fragment	ни одной гласной; прежнее правило: proper-noun-evidence
бэд	19	166	0	OpenSubtitles	risk-accepted:no-grant	0.80	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
ьмщт	19	159	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	fragment	ни одной гласной; прежнее правило: single-source
илл	19	155	0	OpenSubtitles	risk-accepted:no-grant	0.04	yes	fragment	короче 4 букв (3); прежнее правило: single-source
мах	19	150	0	OpenSubtitles	risk-accepted:no-grant	0.36	yes	fragment	короче 4 букв (3); прежнее правило: single-source
хин	19	137	0	OpenSubtitles	risk-accepted:no-grant	0.75	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
буу	19	117	0	OpenSubtitles	risk-accepted:no-grant	0.61	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
тла	18	266	0	OpenSubtitles	risk-accepted:no-grant	0.02	yes	fragment	короче 4 букв (3); прежнее правило: single-source
рпйпт	18	240	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	fragment	ни одной гласной; прежнее правило: single-source
ерт	18	230	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	fragment	короче 4 букв (3); прежнее правило: single-source
таг	18	210	0	OpenSubtitles	risk-accepted:no-grant	0.64	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
бт	18	197	0	OpenSubtitles	risk-accepted:no-grant	0.29	yes	fragment	короче 4 букв (2); прежнее правило: single-source
еж	18	190	0	OpenSubtitles	risk-accepted:no-grant	0.13	yes	fragment	короче 4 букв (2); прежнее правило: single-source
вил	18	169	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.63	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
цпсь	18	165	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	fragment	ни одной гласной; прежнее правило: single-source
ное	18	160	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.65	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
мбмь	18	154	0	OpenSubtitles	risk-accepted:no-grant	0.02	yes	fragment	ни одной гласной; прежнее правило: single-source
нё	18	154	0	OpenSubtitles	risk-accepted:no-grant	0.62	yes	fragment	короче 4 букв (2); прежнее правило: proper-noun-evidence
хил	18	142	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.78	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
хип	18	141	0	OpenSubtitles	risk-accepted:no-grant	0.71	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
иии	18	123	0	OpenSubtitles	risk-accepted:no-grant	0.14	yes	fragment	короче 4 букв (3); прежнее правило: single-source
тчк	18	114	0	OpenSubtitles	risk-accepted:no-grant	0.31	yes	fragment	короче 4 букв (3); прежнее правило: single-source
миз	17	195	0	OpenSubtitles	risk-accepted:no-grant	0.76	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
оох	17	193	0	OpenSubtitles	risk-accepted:no-grant	0.27	yes	fragment	короче 4 букв (3); прежнее правило: single-source
ёчщ	17	185	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	fragment	короче 4 букв (3); прежнее правило: single-source
унд	17	181	0	OpenSubtitles	risk-accepted:no-grant	0.20	yes	fragment	короче 4 букв (3); прежнее правило: single-source
акр	17	174	0	OpenSubtitles	risk-accepted:no-grant	0.07	yes	fragment	короче 4 букв (3); прежнее правило: single-source
сру	17	171	0	OpenSubtitles	risk-accepted:no-grant	0.04	yes	fragment	короче 4 букв (3); прежнее правило: single-source
има	17	161	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.59	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
дет	17	160	0	OpenSubtitles	risk-accepted:no-grant	0.09	yes	fragment	короче 4 букв (3); прежнее правило: single-source
рум	17	160	0	OpenSubtitles	risk-accepted:no-grant	0.74	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
чсьнйб	17	143	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	fragment	ни одной гласной; прежнее правило: single-source
ше	17	141	0	OpenSubtitles	risk-accepted:no-grant	0.54	yes	fragment	короче 4 букв (2); прежнее правило: proper-noun-evidence
янй	17	141	0	OpenSubtitles	risk-accepted:no-grant	0.04	yes	fragment	короче 4 букв (3); прежнее правило: single-source
сиг	17	136	0	OpenSubtitles	risk-accepted:no-grant	0.73	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
рсбгмбфйкь	17	124	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	fragment	ни одной гласной; прежнее правило: single-source
вфс	17	123	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	fragment	короче 4 букв (3); прежнее правило: single-source
ны	17	123	0	OpenSubtitles	risk-accepted:no-grant	0.74	yes	fragment	короче 4 букв (2); прежнее правило: proper-noun-evidence
еее	17	121	0	OpenSubtitles	risk-accepted:no-grant	0.11	yes	fragment	короче 4 букв (3); прежнее правило: single-source
буп	17	111	0	OpenSubtitles	risk-accepted:no-grant	0.41	yes	fragment	короче 4 букв (3); прежнее правило: single-source
кий	16	247	0	OpenSubtitles	risk-accepted:no-grant	0.06	yes	fragment	короче 4 букв (3); прежнее правило: single-source
жа	16	217	0	OpenSubtitles	risk-accepted:no-grant	0.27	yes	fragment	короче 4 букв (2); прежнее правило: single-source
што	16	175	0	OpenSubtitles	risk-accepted:no-grant	0.02	yes	fragment	короче 4 букв (3); прежнее правило: single-source
тэг	16	158	0	OpenSubtitles	risk-accepted:no-grant	0.57	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
гут	16	154	0	OpenSubtitles	risk-accepted:no-grant	0.27	yes	fragment	короче 4 букв (3); прежнее правило: single-source
ити	16	145	0	OpenSubtitles	risk-accepted:no-grant	0.59	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
брп	16	124	0	OpenSubtitles	risk-accepted:no-grant	0.04	yes	fragment	короче 4 букв (3); прежнее правило: single-source
ьрщт	16	121	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	fragment	ни одной гласной; прежнее правило: single-source
паф	16	111	0	OpenSubtitles	risk-accepted:no-grant	0.20	yes	fragment	короче 4 букв (3); прежнее правило: single-source
буи	16	110	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.60	no	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
юсб	16	107	0	OpenSubtitles	risk-accepted:no-grant	0.02	no	fragment	короче 4 букв (3); прежнее правило: single-source
деи	15	180	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.68	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
ому	15	165	0	OpenSubtitles	risk-accepted:no-grant	0.58	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
рсьгмбфб	15	162	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	fragment	ни одной гласной; прежнее правило: single-source
нар	15	159	0	OpenSubtitles	risk-accepted:no-grant	0.69	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
кьфщ	15	157	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	fragment	ни одной гласной; прежнее правило: single-source
фай	15	157	0	OpenSubtitles	risk-accepted:no-grant	0.76	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
ешё	15	152	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	fragment	короче 4 букв (3); прежнее правило: single-source
сис	15	152	0	OpenSubtitles	risk-accepted:no-grant	0.51	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
тоб	15	152	0	OpenSubtitles	risk-accepted:no-grant	0.68	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
аби	15	151	0	OpenSubtitles	risk-accepted:no-grant	0.75	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
бхфьн	15	147	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	fragment	ни одной гласной; прежнее правило: single-source
шм	15	147	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	fragment	короче 4 букв (2); прежнее правило: single-source
очу	15	140	0	OpenSubtitles	risk-accepted:no-grant	0.05	yes	fragment	короче 4 букв (3); прежнее правило: single-source
мяб	15	137	0	OpenSubtitles	risk-accepted:no-grant	0.07	yes	fragment	короче 4 букв (3); прежнее правило: single-source
гик	15	122	0	OpenSubtitles	risk-accepted:no-grant	0.16	yes	fragment	короче 4 букв (3); прежнее правило: single-source
кьрпйпн	15	122	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	fragment	ни одной гласной; прежнее правило: single-source
хэш	15	114	0	OpenSubtitles	risk-accepted:no-grant	0.46	yes	fragment	короче 4 букв (3); прежнее правило: single-source
ика	15	113	0	OpenSubtitles	risk-accepted:no-grant	0.68	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
сея	15	112	0	OpenSubtitles	risk-accepted:no-grant	0.31	yes	fragment	короче 4 букв (3); прежнее правило: single-source
хрьсчпхн	15	110	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	fragment	ни одной гласной; прежнее правило: single-source
ие	14	206	0	OpenSubtitles	risk-accepted:no-grant	0.02	yes	fragment	короче 4 букв (2); прежнее правило: single-source
вою	14	173	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	fragment	короче 4 букв (3); прежнее правило: single-source
вок	14	148	0	OpenSubtitles	risk-accepted:no-grant	0.48	yes	fragment	короче 4 букв (3); прежнее правило: single-source
рьнщ	14	141	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	fragment	ни одной гласной; прежнее правило: single-source
цнрнбш	14	140	0	OpenSubtitles	risk-accepted:no-grant	0.57	yes	fragment	ни одной гласной; прежнее правило: proper-noun-evidence
ине	14	137	0	OpenSubtitles	risk-accepted:no-grant	0.45	yes	fragment	короче 4 букв (3); прежнее правило: single-source
шэф	14	130	0	OpenSubtitles	risk-accepted:no-grant	0.27	yes	fragment	короче 4 букв (3); прежнее правило: single-source
пну	14	125	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	fragment	короче 4 букв (3); прежнее правило: single-source
иву	14	123	0	OpenSubtitles	risk-accepted:no-grant	0.50	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
яф	14	122	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	fragment	короче 4 букв (2); прежнее правило: single-source
дйкь	14	120	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	fragment	ни одной гласной; прежнее правило: single-source
